-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-92,5
-93,-92,5
-93,-92,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-73,5
-93,-73,5
-93,-73,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-73,5
-93,-73,5
-93,-73,5
-93,-73,5
-93,-73,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-93,5
-93,-93,5
-93,-93,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-75,5
-93,-75,5
-93,-75,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-73,5
-93,-73,5
-93,-73,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-94,5
-93,-94,5
-93,-94,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-84,5
-93,-84,5
-93,-84,5
-93,-84,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-92,5
-93,-92,5
-93,-92,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-91,5
-93,-91,5
-93,-91,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-73,5
-93,-73,5
-93,-73,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-81,5
-93,-81,5
-93,-81,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-80,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-82,5
-93,-82,5
-93,-82,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-73,5
-93,-73,5
-93,-73,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-78,5
-93,-78,5
-93,-78,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-89,5
-93,-86,5
-93,-86,5
-93,-86,5
-93,-86,5
-93,-88,5
-93,-88,5
-93,-88,5
-93,-90,5
-93,-90,5
-93,-90,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-75,5
-93,-75,5
-93,-75,5
-93,-75,5
-93,-76,5
-93,-76,5
-93,-76,5
-93,-77,5
-93,-77,5
-93,-77,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-79,5
-93,-70,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-73,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-71,10
-93,-75,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-72,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-69,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-75,10
-93,-76,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-69,10
-93,-69,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-75,10
-93,-76,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-72,10
-93,-72,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-75,10
-93,-75,10
-93,-72,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-75,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-75,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-69,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-71,10
-93,-70,10
-93,-75,10
-93,-76,10
-93,-71,10
-93,-70,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-72,10
-93,-70,10
-93,-69,10
-93,-70,10
-93,-70,10
-93,-75,10
-93,-76,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-72,10
-93,-72,10
-93,-71,10
-93,-72,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-69,10
-93,-70,10
-93,-69,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-76,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-69,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-75,10
-93,-71,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-75,10
-93,-76,10
-93,-75,10
-93,-75,10
-93,-76,10
-93,-71,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-72,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-76,10
-93,-72,10
-93,-72,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-76,10
-93,-75,10
-93,-71,10
-93,-71,10
-93,-72,10
-93,-72,10
-93,-72,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-69,10
-93,-76,10
-93,-76,10
-93,-75,10
-93,-76,10
-93,-75,10
-93,-67,10
-93,-67,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-71,10
-93,-70,10
-93,-69,10
-93,-75,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-72,10
-93,-72,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-69,10
-93,-70,10
-93,-70,10
-93,-77,10
-93,-77,10
-93,-76,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-75,10
-93,-75,10
-93,-72,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-72,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-75,10
-93,-75,10
-93,-76,10
-93,-76,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-75,10
-93,-71,10
-93,-72,10
-93,-72,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-69,10
-93,-76,10
-93,-75,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-72,10
-93,-67,10
-93,-67,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-77,10
-93,-75,10
-93,-75,10
-93,-75,10
-93,-76,10
-93,-77,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-75,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-72,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-75,10
-93,-77,10
-93,-76,10
-93,-72,10
-93,-71,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-72,10
-93,-72,10
-93,-72,10
-93,-72,10
-93,-72,10
-93,-70,10
-93,-70,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-76,10
-93,-75,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-72,10
-93,-72,10
-93,-72,10
-93,-72,10
-93,-71,10
-93,-71,10
-93,-70,10
-93,-70,10
-93,-70,10
-93,-76,10
-93,-75,10
-93,-76,10
-93,-76,10
-93,-76,10
-93,-77,10
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-79,20
-93,-79,20
-93,-79,20
-93,-79,20
-93,-79,20
-93,-79,20
-93,-79,20
-93,-79,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-80,20
-93,-80,20
-93,-80,20
-93,-80,20
-93,-80,20
-93,-80,20
-93,-80,20
-93,-80,20
-93,-80,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-71,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-82,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-75,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-74,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-73,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-72,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
-93,-81,20
